,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,Unnamed: 0,War,Western,\N,endYear,genre,genres,isAdult,new_title,originalTitle,primaryTitle,runtimeMinutes,startYear,tconst,titleType,total,year
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,\N,"['Drama', 'Romance']","Drama,Romance",0.0,limite,Limite,Limite,114,1931,tt0022080,movie,2.0,1931.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,ganga bruta,Ganga Bruta,Ganga Bruta,82,1933,tt0024049,movie,1.0,1933.0
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.0,0.0,0.0,0.0,\N,"['Comedy', 'Musical']","Comedy,Musical",0.0,a voz do carnaval,A Voz do Carnaval,A Voz do Carnaval,\N,1933,tt0024743,movie,2.0,1933.0
3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.0,0.0,0.0,0.0,\N,"['Comedy', 'Musical']","Comedy,Musical",0.0,alo alo brasil,"Alô, Alô, Brasil","Alô, Alô, Brasil",78,1935,tt0026063,movie,2.0,1935.0
4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275.0,0.0,0.0,0.0,\N,"['Comedy', 'Musical']","Comedy,Musical",0.0,estudantes,Estudantes,Estudantes,70,1935,tt0026323,movie,2.0,1935.0
5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.0,0.0,0.0,0.0,\N,"['Comedy', 'Musical']","Comedy,Musical",0.0,alo alo carnaval,Alô Alô Carnaval,Alô Alô Carnaval,75,1936,tt0027278,movie,2.0,1936.0
6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5095.0,0.0,0.0,0.0,\N,['Adventure'],Adventure,0.0,o descobrimento do brasil,O Descobrimento do Brasil,O Descobrimento do Brasil,60,1936,tt0028780,movie,1.0,1936.0
7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760.0,0.0,0.0,0.0,\N,"['Comedy', 'Musical']","Comedy,Musical",0.0,bananadaterra,Banana-da-Terra,Banana-da-Terra,\N,1939,tt0031076,movie,2.0,1939.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7609.0,0.0,0.0,0.0,\N,"['Drama', 'Romance']","Drama,Romance",0.0,argila,Argila,Argila,103,1940,tt0032219,movie,2.0,1940.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8143.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,pureza,Pureza,Pureza,145,1940,tt0032952,movie,1.0,1940.0
10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8396.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,24 horas de sonho,24 Horas de Sonho,24 Horas de Sonho,92,1941,tt0033306,movie,1.0,1941.0
11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14122.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,o cacula do barulho,O Caçula do Barulho,O Caçula do Barulho,87,1949,tt0041219,movie,1.0,1949.0
12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14743.0,0.0,0.0,0.0,\N,"['Biography', 'Drama', 'History']","Biography,Drama,History",0.0,vendaval maravilhoso,Vendaval Maravilhoso,Vendaval Maravilhoso,140,1949,tt0042018,movie,3.0,1949.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16511.0,0.0,0.0,0.0,\N,['Romance'],Romance,0.0,canto da saudade,Canto da Saudade,Canto da Saudade,100,1952,tt0044470,movie,1.0,1952.0
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17351.0,0.0,0.0,0.0,\N,"['Action', 'Drama', 'History']","Action,Drama,History",0.0,o cangaceiro,O Cangaceiro,Cangaceiro,105,1953,tt0045595,movie,3.0,1953.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19607.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,rio 40 graus,"Rio, 40 Graus","Rio, 40 Degrees",100,1955,tt0048572,movie,1.0,1955.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20116.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,o grande momento,O Grande Momento,The Grand Moment,80,1958,tt0049275,movie,1.0,1958.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21394.0,0.0,0.0,0.0,\N,"['Drama', 'Music']","Drama,Music",0.0,rio zona norte,"Rio, Zona Norte","Rio, Zona Norte",90,1957,tt0050919,movie,2.0,1957.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21613.0,0.0,0.0,0.0,\N,['Documentary'],Documentary,0.0,die windrose,Die Windrose,Die Windrose,104,1957,tt0051197,movie,1.0,1957.0
19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22223.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,no mundo da lua,No Mundo da Lua,No Mundo da Lua,100,1958,tt0052001,movie,1.0,1958.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23090.0,0.0,0.0,0.0,\N,"['Drama', 'Fantasy', 'Music']","Drama,Fantasy,Music",0.0,orfeu negro,Orfeu Negro,Black Orpheus,100,1959,tt0053146,movie,3.0,1959.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23494.0,0.0,0.0,0.0,\N,['Crime'],Crime,0.0,cidade ameacada,Cidade Ameaçada,Cidade Ameaçada,104,1960,tt0053713,movie,1.0,1960.0
22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23767.0,0.0,0.0,0.0,\N,"['Action', 'Adventure', 'Fantasy']","Action,Adventure,Fantasy",0.0,macumba love,Macumba Love,Macumba Love,86,1960,tt0054045,movie,3.0,1960.0
23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24262.0,0.0,0.0,0.0,\N,"['Comedy', 'Musical']","Comedy,Musical",0.0,um candango na belacap,Um Candango na Belacap,Um Candango na Belacap,102,1961,tt0054718,movie,2.0,1961.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24443.0,0.0,0.0,0.0,\N,"['Crime', 'Drama']","Crime,Drama",0.0,girl in room 13,Girl in Room 13,Girl in Room 13,79,1960,tt0054929,movie,2.0,1960.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24601.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,mandacaru vermelho,Mandacaru Vermelho,Mandacaru Vermelho,78,1962,tt0055135,movie,1.0,1962.0
26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24657.0,0.0,0.0,0.0,\N,['Action'],Action,0.0,a morte comanda o cangaco,A Morte Comanda o Cangaço,A Morte Comanda o Cangaço,100,1960,tt0055195,movie,1.0,1960.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24736.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,cinco vezes favela,Cinco vezes Favela,Cinco vezes Favela,92,1962,tt0055287,movie,1.0,1962.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24771.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,a primeira missa,A Primeira Missa,The First Miss,90,1961,tt0055326,movie,1.0,1961.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25088.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,barravento,Barravento,Barravento,78,1962,tt0055776,movie,1.0,1962.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25122.0,0.0,0.0,0.0,\N,"['Crime', 'Drama']","Crime,Drama",0.0,os cafajestes,Os Cafajestes,The Unscrupulous Ones,100,1962,tt0055821,movie,2.0,1962.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25279.0,0.0,0.0,0.0,\N,"['Documentary', 'Sport']","Documentary,Sport",0.0,garrincha  alegria do povo,Garrincha - Alegria do Povo,Garrincha: Hero of the Jungle,60,1963,tt0056010,movie,2.0,1963.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25538.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,o pagador de promessas,O Pagador de Promessas,The Given Word,98,1962,tt0056322,movie,1.0,1962.0
33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25743.0,0.0,0.0,0.0,\N,"['Crime', 'Drama']","Crime,Drama",0.0,assalto ao trem pagador,Assalto ao Trem Pagador,Assault on the Pay Train,102,1962,tt0056582,movie,2.0,1962.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25769.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,tres cabras de lampiao,Três Cabras de Lampião,Três Cabras de Lampião,95,1962,tt0056614,movie,1.0,1962.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25935.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,boca de ouro,Boca de Ouro,The Golden Mouth,103,1963,tt0056876,movie,1.0,1963.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26117.0,0.0,0.0,0.0,\N,"['Drama', 'History']","Drama,History",0.0,ganga zumba,Ganga Zumba,Ganga Zumba,100,1963,tt0057088,movie,2.0,1963.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26429.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,selva tragica,Selva Trágica,Selva Trágica,104,1964,tt0057486,movie,1.0,1964.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26560.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,vidas secas,Vidas Secas,Barren Lives,103,1963,tt0057654,movie,1.0,1963.0
39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26751.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,cronica da cidade amada,Crônica da Cidade Amada,Crônica da Cidade Amada,110,1965,tt0057973,movie,1.0,1965.0
40,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26779.0,0.0,0.0,0.0,\N,"['Adventure', 'Crime', 'Drama']","Adventure,Crime,Drama",0.0,deus e o diabo na terra do sol,Deus e o Diabo na Terra do Sol,"Black God, White Devil",120,1964,tt0058006,movie,3.0,1964.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26861.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,os fuzis,Os Fuzis,The Guns,80,1964,tt0058122,movie,1.0,1964.0
42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27060.0,0.0,0.0,0.0,\N,['Adventure'],Adventure,0.0,a montanha dos sete ecos,A Montanha dos Sete Ecos,A Montanha dos Sete Ecos,87,1963,tt0058370,movie,1.0,1963.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27332.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,viagem aos seios de duilia,Viagem aos Seios de Duília,Viagem aos Seios de Duília,105,1965,tt0058721,movie,1.0,1965.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27616.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,a falecida,A Falecida,The Deceased,90,1965,tt0059163,movie,1.0,1965.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27701.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,a hora e vez de augusto matraga,A Hora e Vez de Augusto Matraga,The Hour and Turn of Augusto Matraga,109,1965,tt0059281,movie,1.0,1965.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27823.0,0.0,0.0,0.0,\N,['Horror'],Horror,0.0,a meia noite levarei sua alma,À Meia Noite Levarei Sua Alma,At Midnight I'll Take Your Soul,84,1964,tt0059440,movie,1.0,1964.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27824.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,menino de engenho,Menino de Engenho,Plantation Boy,110,1965,tt0059443,movie,1.0,1965.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27912.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,o padre e a moca,O Padre e a Moça,The Priest and the Girl,90,1966,tt0059560,movie,1.0,1966.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28443.0,0.0,0.0,0.0,\N,['Horror'],Horror,0.0,esta noite encarnarei no teu cadaver,Esta Noite Encarnarei no Teu Cadáver,Esta Noite Encarnarei no Teu Cadáver,108,1967,tt0060380,movie,1.0,1967.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28493.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,the gentle rain,The Gentle Rain,The Gentle Rain,110,1966,tt0060452,movie,1.0,1966.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28507.0,0.0,0.0,0.0,\N,"['Crime', 'Drama']","Crime,Drama",0.0,a grande cidade ou as aventuras e desventuras de luzia e seus 3 amigos chegados de longe,A Grande Cidade ou As Aventuras e Desventuras de Luzia e Seus 3 Amigos Chegados de Longe,A Grande Cidade ou As Aventuras e Desventuras de Luzia e Seus 3 Amigos Chegados de Longe,80,1966,tt0060473,movie,2.0,1966.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29317.0,0.0,0.0,0.0,\N,['Musical'],Musical,0.0,garota de ipanema,Garota de Ipanema,Girl of Ipanema,90,1967,tt0061697,movie,1.0,1967.0
53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29439.0,0.0,0.0,0.0,\N,['Comedy'],Comedy,0.0,el justicero,El justicero,El justicero,90,1967,tt0061853,movie,1.0,1967.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29790.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,terra em transe,Terra em Transe,Entranced Earth,111,1967,tt0062352,movie,1.0,1967.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30001.0,0.0,0.0,0.0,\N,"['Drama', 'Horror']","Drama,Horror",0.0,o ritual dos sadicos,O Ritual dos Sádicos,Awakening of the Beast,93,1970,tt0062690,movie,2.0,1970.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30199.0,0.0,0.0,0.0,\N,['Horror'],Horror,0.0,o estranho mundo de ze do caixao,O Estranho Mundo de Zé do Caixão,O Estranho Mundo de Zé do Caixão,80,1968,tt0062943,movie,1.0,1968.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30228.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,fome de amor,Fome de Amor,Hunger for Love,73,1968,tt0062984,movie,1.0,1968.0
58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30301.0,0.0,0.0,0.0,\N,"['Comedy', 'Drama']","Comedy,Drama",0.0,o homem nu,O Homem Nu,O Homem Nu,118,1968,tt0063079,movie,2.0,1968.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30758.0,0.0,0.0,0.0,\N,['Horror'],Horror,0.0,trilogia de terror,Trilogia de Terror,Trilogia de Terror,102,1968,tt0063721,movie,1.0,1968.0
60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30909.0,0.0,0.0,0.0,\N,['Crime'],Crime,0.0,o anjo nasceu,O Anjo Nasceu,The Angel Was Born,90,1969,tt0064029,movie,1.0,1969.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30964.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,brasil ano 2000,Brasil Ano 2000,Brasil Ano 2000,95,1969,tt0064109,movie,1.0,1969.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31200.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,os herdeiros,Os Herdeiros,The Inheritors,110,1970,tt0064420,movie,1.0,1970.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31316.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,der leone have sept cabecas,Der Leone Have Sept Cabeças,Der Leone Have Sept Cabeças,103,1970,tt0064582,movie,1.0,1970.0
64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31340.0,0.0,0.0,0.0,\N,"['Comedy', 'Fantasy']","Comedy,Fantasy",0.0,macunaima,Macunaíma,Macunaima,110,1969,tt0064616,movie,2.0,1969.0
65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31541.0,0.0,0.0,0.0,\N,"['Adventure', 'Crime', 'Drama']","Adventure,Crime,Drama",0.0,quele do pajeu,Quelé do Pajeú,Quelé do Pajeú,115,1970,tt0064863,movie,3.0,1970.0
66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31893.0,0.0,0.0,0.0,\N,"['Comedy', 'Drama']","Comedy,Drama",0.0,azyllo muito louco,Azyllo Muito Louco,A Very Crazy Asylum,100,1970,tt0065430,movie,2.0,1970.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32051.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,os deuses e os mortos,Os deuses E Os Mortos,Of Gods and the Undead,97,1970,tt0065631,movie,1.0,1970.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32196.0,0.0,0.0,0.0,\N,['Drama'],Drama,0.0,a heranca,A Herança,A Herança,90,1970,tt0065831,movie,1.0,1970.0
